# Genesis CPU velocity control
# STL,tablet_R6.5_AR1.00_CV0.08.stl,R_mm,6.5,AR,1.0,CV,0.08
# target_rpm,8.0,density_kg_m3,1200.0
# F_Y_max,133.25948,F_Y_min,0.00000,Impulse_Ns,379.143651

Time_s,Crank_deg,F_Y_N,Crank_RPM
17.36700,640.063,0.00000,7.7087
17.36800,640.109,0.00000,7.7087
17.36900,640.155,0.00000,7.7086
17.37000,640.201,0.00000,7.7086
17.37100,640.248,0.00000,7.7085
17.37200,640.294,0.00000,7.7085
17.37300,640.340,0.00000,7.7085
17.37400,640.386,0.00000,7.7084
17.37500,640.433,0.00000,7.7084
17.37600,640.479,0.00000,7.7083
17.37700,640.525,0.00000,7.7083
17.37800,640.571,0.00000,7.7082
17.37900,640.617,0.00000,7.7081
17.38000,640.664,0.00000,7.7080
17.38100,640.710,0.00000,7.7080
17.38200,640.756,0.00000,7.7079
17.38300,640.802,0.00000,7.7078
17.38400,640.849,0.00000,7.7077
17.38500,640.895,0.00000,7.7076
17.38600,640.941,0.00000,7.7075
17.38700,640.987,0.00000,7.7074
17.38800,641.033,0.00000,7.7073
17.38900,641.080,0.00000,7.7072
17.39000,641.126,0.00000,7.7071
17.39100,641.172,0.00000,7.7070
17.39200,641.218,0.00000,7.7069
17.39300,641.265,0.00000,7.7068
17.39400,641.311,0.00000,7.7066
17.39500,641.357,0.00000,7.7065
17.39600,641.403,0.00000,7.7064
17.39700,641.450,0.00000,7.7063
17.39800,641.496,0.00000,7.7062
17.39900,641.542,0.00000,7.7061
17.40000,641.588,0.00000,7.7059
17.40100,641.634,0.00000,7.7058
17.40200,641.681,0.00000,7.7057
17.40300,641.727,0.00000,7.7055
17.40400,641.773,0.00000,7.7054
17.40500,641.819,0.00000,7.7053
17.40600,641.866,0.00000,7.7052
17.40700,641.912,0.00000,7.7050
17.40800,641.958,0.00000,7.7049
17.40900,642.004,0.00000,7.7048
17.41000,642.050,0.00000,7.7046
17.41100,642.097,0.00000,7.7045
17.41200,642.143,0.00000,7.7044
17.41300,642.189,0.00000,7.7043
17.41400,642.235,0.00000,7.7042
17.41500,642.282,0.00000,7.7041
17.41600,642.328,0.00000,7.7039
17.41700,642.374,0.00000,7.7038
17.41800,642.420,0.00000,7.7036
17.41900,642.466,0.00000,7.7035
17.42000,642.513,0.00000,7.7034
17.42100,642.559,0.00000,7.7033
17.42200,642.605,0.00000,7.7032
17.42300,642.651,0.00000,7.7030
17.42400,642.698,0.00000,7.7029
17.42500,642.744,0.00000,7.7028
17.42600,642.790,0.00000,7.7026
17.42700,642.836,0.00000,7.7025
17.42800,642.883,0.00000,7.7024
17.42900,642.929,0.00000,7.7023
17.43000,642.975,0.00000,7.7022
17.43100,643.021,0.00000,7.7020
17.43200,643.067,0.00000,7.7019
17.43300,643.114,0.00000,7.7018
17.43400,643.160,0.00000,7.7017
17.43500,643.206,0.00000,7.7016
17.43600,643.252,0.00000,7.7015
17.43700,643.299,0.00000,7.7014
17.43800,643.345,0.00000,7.7012
17.43900,643.391,0.00000,7.7011
17.44000,643.437,0.00000,7.7010
17.44100,643.483,0.00000,7.7008
17.44200,643.530,0.00000,7.7007
17.44300,643.576,0.00000,7.7006
17.44400,643.622,0.00000,7.7005
17.44500,643.668,0.00000,7.7003
17.44600,643.715,0.00000,7.7002
17.44700,643.761,0.00000,7.7001
17.44800,643.807,0.00000,7.6999
17.44900,643.853,0.00000,7.6998
17.45000,643.899,0.00000,7.6997
17.45100,643.946,0.00000,7.6997
17.45200,643.992,0.00000,7.6996
17.45300,644.038,0.00000,7.6995
17.45400,644.084,0.00000,7.6995
17.45500,644.130,0.00000,7.6995
17.45600,644.176,0.00000,7.6994
17.45700,644.223,0.00000,7.6994
17.45800,644.269,0.00000,7.6994
17.45900,644.315,0.00000,7.6993
17.46000,644.361,0.00000,7.6993
17.46100,644.407,0.00000,7.6992
17.46200,644.453,0.00000,7.6991
17.46300,644.500,0.00000,7.6991
17.46400,644.546,0.00000,7.6990
17.46500,644.592,0.00000,7.6990
17.46600,644.638,0.00000,7.6989
17.46700,644.684,0.00000,7.6988
17.46800,644.731,0.00000,7.6987
17.46900,644.777,0.00000,7.6986
17.47000,644.823,0.00000,7.6985
17.47100,644.869,0.00000,7.6984
17.47200,644.915,0.00000,7.6983
17.47300,644.961,0.00000,7.6983
17.47400,645.008,0.00000,7.6982
17.47500,645.054,0.00000,7.6981
17.47600,645.100,0.00000,7.6979
17.47700,645.146,0.00000,7.6978
17.47800,645.192,0.00000,7.6977
17.47900,645.238,0.00000,7.6976
17.48000,645.285,0.00000,7.6975
17.48100,645.331,0.00000,7.6974
17.48200,645.377,0.00000,7.6973
17.48300,645.423,0.00000,7.6971
17.48400,645.469,0.00000,7.6970
17.48500,645.515,0.00000,7.6969
17.48600,645.562,0.00000,7.6968
17.48700,645.608,0.00000,7.6966
17.48800,645.654,0.00000,7.6965
17.48900,645.700,0.00000,7.6964
17.49000,645.746,0.00000,7.6963
17.49100,645.792,0.00000,7.6962
17.49200,645.839,0.00000,7.6960
17.49300,645.885,0.00000,7.6959
17.49400,645.931,0.00000,7.6958
17.49500,645.977,0.00000,7.6957
17.49600,646.023,0.00000,7.6955
17.49700,646.070,0.00000,7.6954
17.49800,646.116,0.00000,7.6953
17.49900,646.162,0.00000,7.6952
17.50000,646.208,0.00000,7.6950
17.50100,646.254,0.00000,7.6949
17.50200,646.300,0.00000,7.6948
17.50300,646.347,0.00000,7.6946
17.50400,646.393,0.00000,7.6945
17.50500,646.439,0.00000,7.6944
17.50600,646.485,0.00000,7.6943
17.50700,646.531,0.00000,7.6941
17.50800,646.577,0.00000,7.6940
17.50900,646.624,0.00000,7.6939
17.51000,646.670,0.00000,7.6938
17.51100,646.716,0.00000,7.6936
17.51200,646.762,0.00000,7.6935
17.51300,646.808,0.00000,7.6934
17.51400,646.854,0.00000,7.6933
17.51500,646.901,0.00000,7.6932
17.51600,646.947,0.00000,7.6930
17.51700,646.993,0.00000,7.6929
17.51800,647.039,0.00000,7.6928
17.51900,647.085,0.00000,7.6927
17.52000,647.131,0.00000,7.6925
17.52100,647.178,0.00000,7.6924
17.52200,647.224,0.00000,7.6923
17.52300,647.270,0.00000,7.6921
17.52400,647.316,0.00000,7.6920
17.52500,647.362,0.00000,7.6919
17.52600,647.408,0.00000,7.6918
17.52700,647.455,0.00000,7.6917
17.52800,647.501,0.00000,7.6916
17.52900,647.547,0.00000,7.6915
17.53000,647.593,0.00000,7.6913
17.53100,647.639,0.00000,7.6912
17.53200,647.686,0.00000,7.6911
17.53300,647.732,0.00000,7.6910
17.53400,647.778,0.00000,7.6909
17.53500,647.824,0.00000,7.6908
17.53600,647.870,0.00000,7.6907
17.53700,647.916,0.00000,7.6906
17.53800,647.962,0.00000,7.6905
17.53900,648.008,0.00000,7.6905
17.54000,648.055,0.00000,7.6904
17.54100,648.101,0.00000,7.6904
17.54200,648.147,0.00000,7.6904
17.54300,648.193,0.00000,7.6903
17.54400,648.239,0.00000,7.6903
17.54500,648.285,0.00000,7.6902
17.54600,648.331,0.00000,7.6902
17.54700,648.377,0.00000,7.6901
17.54800,648.424,0.00000,7.6900
17.54900,648.470,0.00000,7.6900
17.55000,648.516,0.00000,7.6899
17.55100,648.562,0.00000,7.6899
17.55200,648.608,0.00000,7.6898
17.55300,648.654,0.00000,7.6897
17.55400,648.700,0.00000,7.6896
17.55500,648.746,0.00000,7.6895
17.55600,648.792,0.00000,7.6894
17.55700,648.839,0.00000,7.6894
17.55800,648.885,0.00000,7.6893
17.55900,648.931,0.00000,7.6892
17.56000,648.977,0.00000,7.6891
17.56100,649.023,0.00000,7.6890
17.56200,649.069,0.00000,7.6889
17.56300,649.115,0.00000,7.6888
17.56400,649.161,0.00000,7.6887
17.56500,649.208,0.00000,7.6886
17.56600,649.254,0.00000,7.6885
17.56700,649.300,0.00000,7.6884
17.56800,649.346,0.00000,7.6883
17.56900,649.392,0.00000,7.6881
17.57000,649.438,0.00000,7.6880
17.57100,649.484,0.00000,7.6879
17.57200,649.530,0.00000,7.6877
17.57300,649.576,0.00000,7.6876
17.57400,649.623,0.00000,7.6875
17.57500,649.669,0.00000,7.6874
17.57600,649.715,0.00000,7.6873
17.57700,649.761,0.00000,7.6871
17.57800,649.807,0.00000,7.6870
17.57900,649.853,0.00000,7.6869
17.58000,649.899,0.00000,7.6867
17.58100,649.945,0.00000,7.6866
17.58200,649.992,0.00000,7.6865
17.58300,650.038,0.00000,7.6864
17.58400,650.084,0.00000,7.6863
17.58500,650.130,0.00000,7.6861
17.58600,650.176,0.00000,7.6860
17.58700,650.222,0.00000,7.6859
17.58800,650.268,0.00000,7.6857
17.58900,650.314,0.00000,7.6856
17.59000,650.360,0.00000,7.6855
17.59100,650.407,0.00000,7.6854
17.59200,650.453,0.00000,7.6853
17.59300,650.499,0.00000,7.6851
17.59400,650.545,0.00000,7.6850
17.59500,650.591,0.00000,7.6849
17.59600,650.637,0.00000,7.6848
17.59700,650.683,0.00000,7.6847
17.59800,650.729,0.00000,7.6846
17.59900,650.776,0.00000,7.6844
17.60000,650.822,0.00000,7.6843
17.60100,650.868,0.00000,7.6842
17.60200,650.914,0.00000,7.6841
17.60300,650.960,0.00000,7.6840
17.60400,651.006,0.00000,7.6838
17.60500,651.052,0.00000,7.6837
17.60600,651.098,0.00000,7.6836
17.60700,651.144,0.00000,7.6835
17.60800,651.191,0.00000,7.6834
17.60900,651.237,0.00000,7.6833
17.61000,651.283,0.00000,7.6831
17.61100,651.329,0.00000,7.6830
17.61200,651.375,0.00000,7.6829
17.61300,651.421,0.00000,7.6828
17.61400,651.467,0.00000,7.6827
17.61500,651.513,0.00000,7.6825
17.61600,651.560,0.00000,7.6824
17.61700,651.606,0.00000,7.6823
17.61800,651.652,0.00000,7.6822
17.61900,651.698,0.00000,7.6820
17.62000,651.744,0.00000,7.6819
17.62100,651.790,0.00000,7.6818
17.62200,651.836,0.00000,7.6817
17.62300,651.882,0.00000,7.6816
17.62400,651.928,0.00000,7.6815
17.62500,651.974,0.00000,7.6814
17.62600,652.020,0.00000,7.6814
17.62700,652.067,0.00000,7.6813
17.62800,652.113,0.00000,7.6813
17.62900,652.159,0.00000,7.6813
17.63000,652.205,0.00000,7.6812
17.63100,652.251,0.00000,7.6812
17.63200,652.297,0.00000,7.6811
17.63300,652.343,0.00000,7.6811
17.63400,652.389,0.00000,7.6810
17.63500,652.435,0.00000,7.6810
17.63600,652.481,0.00000,7.6810
17.63700,652.527,0.00000,7.6809
17.63800,652.573,0.00000,7.6809
17.63900,652.619,0.00000,7.6808
17.64000,652.665,0.00000,7.6807
17.64100,652.711,0.00000,7.6806
17.64200,652.757,0.00000,7.6805
17.64300,652.804,0.00000,7.6804
17.64400,652.850,0.00000,7.6804
17.64500,652.896,0.00000,7.6803
17.64600,652.942,0.00000,7.6802
17.64700,652.988,0.00000,7.6801
17.64800,653.034,0.00000,7.6800
17.64900,653.080,0.00000,7.6799
17.65000,653.126,0.00000,7.6798
17.65100,653.172,0.00000,7.6796
17.65200,653.218,0.00000,7.6795
17.65300,653.264,0.00000,7.6794
17.65400,653.310,0.00000,7.6793
17.65500,653.356,0.00000,7.6792
17.65600,653.402,0.00000,7.6791
17.65700,653.448,0.00000,7.6790
17.65800,653.494,0.00000,7.6789
17.65900,653.541,0.00000,7.6787
17.66000,653.587,0.00000,7.6786
17.66100,653.633,0.00000,7.6785
17.66200,653.679,0.00000,7.6784
17.66300,653.725,0.00000,7.6783
17.66400,653.771,0.00000,7.6782
17.66500,653.817,0.00000,7.6781
17.66600,653.863,0.00000,7.6779
17.66700,653.909,0.00000,7.6778
17.66800,653.955,0.00000,7.6777
17.66900,654.001,0.00000,7.6776
17.67000,654.047,0.00000,7.6775
17.67100,654.093,0.00000,7.6774
17.67200,654.139,0.00000,7.6773
17.67300,654.185,0.00000,7.6771
17.67400,654.231,0.00000,7.6770
17.67500,654.278,0.00000,7.6769
17.67600,654.324,0.00000,7.6767
17.67700,654.370,0.00000,7.6766
17.67800,654.416,0.00000,7.6765
17.67900,654.462,0.00000,7.6764
17.68000,654.508,0.00000,7.6763
17.68100,654.554,0.00000,7.6762
17.68200,654.600,0.00000,7.6760
17.68300,654.646,0.00000,7.6759
17.68400,654.692,0.00000,7.6758
17.68500,654.738,0.00000,7.6756
17.68600,654.784,0.00000,7.6755
17.68700,654.830,0.00000,7.6754
17.68800,654.876,0.00000,7.6753
17.68900,654.922,0.00000,7.6752
17.69000,654.968,0.00000,7.6751
17.69100,655.015,0.00000,7.6749
17.69200,655.061,0.00000,7.6748
17.69300,655.107,0.00000,7.6747
17.69400,655.153,0.00000,7.6746
17.69500,655.199,0.00000,7.6745
17.69600,655.245,0.00000,7.6743
17.69700,655.291,0.00000,7.6742
17.69800,655.337,0.00000,7.6741
17.69900,655.383,0.00000,7.6740
17.70000,655.429,0.00000,7.6738
17.70100,655.475,0.00000,7.6737
17.70200,655.521,0.00000,7.6736
17.70300,655.567,0.00000,7.6735
17.70400,655.613,0.00000,7.6734
17.70500,655.659,0.00000,7.6733
17.70600,655.705,0.00000,7.6731
17.70700,655.752,0.00000,7.6730
17.70800,655.798,0.00000,7.6729
17.70900,655.844,0.00000,7.6728
17.71000,655.890,0.00000,7.6727
17.71100,655.936,0.00000,7.6726
17.71200,655.982,0.00000,7.6725
17.71300,656.028,0.00000,7.6724
17.71400,656.074,0.00000,7.6723
17.71500,656.120,0.00000,7.6723
17.71600,656.166,0.00000,7.6722
17.71700,656.212,0.00000,7.6722
17.71800,656.258,0.00000,7.6722
17.71900,656.304,0.00000,7.6722
17.72000,656.350,0.00000,7.6722
17.72100,656.396,0.00000,7.6721
17.72200,656.442,0.00000,7.6721
17.72300,656.488,0.00000,7.6720
17.72400,656.534,0.00000,7.6720
17.72500,656.580,0.00000,7.6719
17.72600,656.626,0.00000,7.6719
17.72700,656.672,0.00000,7.6718
17.72800,656.718,0.00000,7.6718
17.72900,656.764,0.00000,7.6717
17.73000,656.810,0.00000,7.6717
17.73100,656.856,0.00000,7.6716
17.73200,656.902,0.00000,7.6715
17.73300,656.948,0.00000,7.6714
17.73400,656.994,0.00000,7.6713
17.73500,657.040,0.00000,7.6712
17.73600,657.086,0.00000,7.6711
17.73700,657.132,0.00000,7.6710
17.73800,657.178,0.00000,7.6709
17.73900,657.224,0.00000,7.6708
17.74000,657.270,0.00000,7.6707
17.74100,657.316,0.00000,7.6706
17.74200,657.362,0.00000,7.6704
17.74300,657.408,0.00000,7.6703
17.74400,657.454,0.00000,7.6702
17.74500,657.500,0.00000,7.6701
17.74600,657.546,0.00000,7.6700
17.74700,657.592,0.00000,7.6699
17.74800,657.638,0.00000,7.6698
17.74900,657.684,0.00000,7.6696
17.75000,657.730,0.00000,7.6695
17.75100,657.776,0.00000,7.6694
17.75200,657.822,0.00000,7.6693
17.75300,657.868,0.00000,7.6692
17.75400,657.914,0.00000,7.6691
17.75500,657.960,0.00000,7.6690
17.75600,658.006,0.00000,7.6689
17.75700,658.052,0.00000,7.6688
17.75800,658.098,0.00000,7.6686
17.75900,658.144,0.00000,7.6685
17.76000,658.190,0.00000,7.6684
17.76100,658.236,0.00000,7.6683
17.76200,658.282,0.00000,7.6682
17.76300,658.328,0.00000,7.6680
17.76400,658.374,0.00000,7.6679
17.76500,658.420,0.00000,7.6678
17.76600,658.466,0.00000,7.6677
17.76700,658.512,0.00000,7.6676
17.76800,658.558,0.00000,7.6675
17.76900,658.604,0.00000,7.6673
17.77000,658.650,0.00000,7.6672
17.77100,658.696,0.00000,7.6671
17.77200,658.742,0.00000,7.6670
17.77300,658.788,0.00000,7.6669
17.77400,658.834,0.00000,7.6668
17.77500,658.880,0.00000,7.6666
17.77600,658.926,0.00000,7.6665
17.77700,658.972,0.00000,7.6664
17.77800,659.018,0.00000,7.6663
17.77900,659.064,0.00000,7.6662
17.78000,659.110,0.00000,7.6661
17.78100,659.156,0.00000,7.6660
17.78200,659.202,0.00000,7.6658
17.78300,659.248,0.00000,7.6657
17.78400,659.294,0.00000,7.6656
17.78500,659.340,0.00000,7.6655
17.78600,659.386,0.00000,7.6654
17.78700,659.432,0.00000,7.6653
17.78800,659.478,0.00000,7.6652
17.78900,659.524,0.00000,7.6651
17.79000,659.570,0.00000,7.6650
17.79100,659.616,0.00000,7.6648
17.79200,659.662,0.00000,7.6647
17.79300,659.708,0.00000,7.6646
17.79400,659.754,0.00000,7.6645
17.79500,659.800,0.00000,7.6644
17.79600,659.846,0.00000,7.6643
17.79700,659.892,0.00000,7.6642
17.79800,659.939,0.00000,7.6641
17.79900,659.985,0.00000,7.6640
17.80000,660.031,0.00000,7.6639
17.80100,660.077,0.00000,7.6637
17.80200,660.123,0.00000,7.6636
17.80300,660.169,0.00000,7.6635
17.80400,660.214,0.00000,7.6634
17.80500,660.260,0.00000,7.6633
17.80600,660.306,0.00000,7.6632
17.80700,660.352,0.00000,7.6632
17.80800,660.398,0.00000,7.6631
17.80900,660.444,0.00000,7.6631
17.81000,660.490,0.00000,7.6630
17.81100,660.536,0.00000,7.6630
17.81200,660.582,0.00000,7.6630
17.81300,660.628,0.00000,7.6630
17.81400,660.674,0.00000,7.6630
17.81500,660.720,0.00000,7.6629
17.81600,660.766,0.00000,7.6629
17.81700,660.812,0.00000,7.6628
17.81800,660.858,0.00000,7.6628
17.81900,660.904,0.00000,7.6627
17.82000,660.950,0.00000,7.6626
17.82100,660.996,0.00000,7.6626
17.82200,661.042,0.00000,7.6625
17.82300,661.088,0.00000,7.6624
17.82400,661.134,0.00000,7.6624
17.82500,661.180,0.00000,7.6623
17.82600,661.225,0.00000,7.6622
17.82700,661.271,0.00000,7.6621
17.82800,661.317,0.00000,7.6620
17.82900,661.363,0.00000,7.6619
17.83000,661.409,0.00000,7.6618
17.83100,661.455,0.00000,7.6617
17.83200,661.501,0.00000,7.6617
17.83300,661.547,0.00000,7.6616
17.83400,661.593,0.00000,7.6615
17.83500,661.639,0.00000,7.6614
17.83600,661.685,0.00000,7.6613
17.83700,661.731,0.00000,7.6612
17.83800,661.777,0.00000,7.6611
17.83900,661.823,0.00000,7.6609
17.84000,661.869,0.00000,7.6608
17.84100,661.915,0.00000,7.6607
17.84200,661.961,0.00000,7.6606
17.84300,662.007,0.00000,7.6605
17.84400,662.053,0.00000,7.6604
17.84500,662.099,0.00000,7.6603
17.84600,662.145,0.00000,7.6602
17.84700,662.191,0.00000,7.6601
17.84800,662.236,0.00000,7.6599
17.84900,662.282,0.00000,7.6598
17.85000,662.328,0.00000,7.6597
17.85100,662.374,0.00000,7.6596
17.85200,662.420,0.00000,7.6595
17.85300,662.466,0.00000,7.6594
17.85400,662.512,0.00000,7.6593
17.85500,662.558,0.00000,7.6592
17.85600,662.604,0.00000,7.6591
17.85700,662.650,0.00000,7.6589
17.85800,662.696,0.00000,7.6588
17.85900,662.742,0.00000,7.6587
17.86000,662.788,0.00000,7.6586
17.86100,662.834,0.00000,7.6585
17.86200,662.880,0.00000,7.6584
17.86300,662.926,0.00000,7.6583
17.86400,662.972,0.00000,7.6582
17.86500,663.018,0.00000,7.6581
17.86600,663.064,0.00000,7.6580
17.86700,663.110,0.00000,7.6578
17.86800,663.156,0.00000,7.6577
17.86900,663.201,0.00000,7.6576
17.87000,663.247,0.00000,7.6575
17.87100,663.293,0.00000,7.6574
17.87200,663.339,0.00000,7.6573
17.87300,663.385,0.00000,7.6572
17.87400,663.431,0.00000,7.6571
17.87500,663.477,0.00000,7.6570
17.87600,663.523,0.00000,7.6568
17.87700,663.569,0.00000,7.6567
17.87800,663.615,0.00000,7.6566
17.87900,663.661,0.00000,7.6565
17.88000,663.707,0.00000,7.6564
17.88100,663.753,0.00000,7.6563
17.88200,663.799,0.00000,7.6562
17.88300,663.845,0.00000,7.6561
17.88400,663.891,0.00000,7.6560
17.88500,663.937,0.00000,7.6558
17.88600,663.983,0.00000,7.6557
17.88700,664.029,0.00000,7.6556
17.88800,664.075,0.00000,7.6555
17.88900,664.121,0.00000,7.6554
17.89000,664.167,0.00000,7.6553
17.89100,664.212,0.00000,7.6552
17.89200,664.258,0.00000,7.6551
17.89300,664.304,0.00000,7.6549
17.89400,664.350,0.00000,7.6548
17.89500,664.396,0.00000,7.6547
17.89600,664.442,0.00000,7.6546
17.89700,664.488,0.00000,7.6545
17.89800,664.534,0.00000,7.6544
17.89900,664.580,0.00000,7.6543
17.90000,664.626,0.00000,7.6542
17.90100,664.672,0.00000,7.6541
17.90200,664.718,0.00000,7.6541
17.90300,664.764,0.00000,7.6540
17.90400,664.810,0.00000,7.6540
17.90500,664.855,0.00000,7.6540
17.90600,664.901,0.00000,7.6540
17.90700,664.947,0.00000,7.6540
17.90800,664.993,0.00000,7.6540
17.90900,665.039,0.00000,7.6539
17.91000,665.085,0.00000,7.6539
17.91100,665.131,0.00000,7.6538
17.91200,665.177,0.00000,7.6538
17.91300,665.223,0.00000,7.6537
17.91400,665.269,0.00000,7.6537
17.91500,665.314,0.00000,7.6537
17.91600,665.360,0.00000,7.6536
17.91700,665.406,0.00000,7.6536
17.91800,665.452,0.00000,7.6535
17.91900,665.498,0.00000,7.6534
17.92000,665.544,0.00000,7.6533
17.92100,665.590,0.00000,7.6532
17.92200,665.636,0.00000,7.6532
17.92300,665.682,0.00000,7.6531
17.92400,665.728,0.00000,7.6530
17.92500,665.773,0.00000,7.6529
17.92600,665.819,0.00000,7.6529
17.92700,665.865,0.00000,7.6528
17.92800,665.911,0.00000,7.6527
17.92900,665.957,0.00000,7.6526
17.93000,666.003,0.00000,7.6525
17.93100,666.049,0.00000,7.6524
17.93200,666.095,0.00000,7.6522
17.93300,666.141,0.00000,7.6521
17.93400,666.186,0.00000,7.6520
17.93500,666.232,0.00000,7.6519
17.93600,666.278,0.00000,7.6518
17.93700,666.324,0.00000,7.6517
17.93800,666.370,0.00000,7.6516
17.93900,666.416,0.00000,7.6515
17.94000,666.462,0.00000,7.6514
17.94100,666.508,0.00000,7.6513
17.94200,666.554,0.00000,7.6512
17.94300,666.600,0.00000,7.6511
17.94400,666.645,0.00000,7.6510
17.94500,666.691,0.00000,7.6509
17.94600,666.737,0.00000,7.6508
17.94700,666.783,0.00000,7.6507
17.94800,666.829,0.00000,7.6506
17.94900,666.875,0.00000,7.6505
17.95000,666.921,0.00000,7.6504
17.95100,666.967,0.00000,7.6503
17.95200,667.013,0.00000,7.6501
17.95300,667.059,0.00000,7.6501
17.95400,667.104,0.00000,7.6500
17.95500,667.150,0.00000,7.6499
17.95600,667.196,0.00000,7.6498
17.95700,667.242,0.00000,7.6497
17.95800,667.288,0.00000,7.6496
17.95900,667.334,0.00000,7.6494
17.96000,667.380,0.00000,7.6493
17.96100,667.426,0.00000,7.6492
17.96200,667.472,0.00000,7.6491
17.96300,667.518,0.00000,7.6490
17.96400,667.563,0.00000,7.6489
17.96500,667.609,0.00000,7.6488
17.96600,667.655,0.00000,7.6487
17.96700,667.701,0.00000,7.6486
17.96800,667.747,0.00000,7.6485
17.96900,667.793,0.00000,7.6484
17.97000,667.839,0.00000,7.6482
17.97100,667.885,0.00000,7.6481
17.97200,667.931,0.00000,7.6480
17.97300,667.977,0.00000,7.6479
17.97400,668.022,0.00000,7.6478
17.97500,668.068,0.00000,7.6478
17.97600,668.114,0.00000,7.6477
17.97700,668.160,0.00000,7.6475
17.97800,668.206,0.00000,7.6474
17.97900,668.252,0.00000,7.6473
17.98000,668.298,0.00000,7.6472
17.98100,668.344,0.00000,7.6471
17.98200,668.390,0.00000,7.6470
17.98300,668.436,0.00000,7.6469
17.98400,668.481,0.00000,7.6468
17.98500,668.527,0.00000,7.6468
17.98600,668.573,0.00000,7.6467
17.98700,668.619,0.00000,7.6465
17.98800,668.665,0.00000,7.6464
17.98900,668.711,0.00000,7.6463
17.99000,668.757,0.00000,7.6462
17.99100,668.803,0.00000,7.6461
17.99200,668.849,0.00000,7.6460
17.99300,668.895,0.00000,7.6459
17.99400,668.940,0.00000,7.6458
17.99500,668.986,0.00000,7.6457
17.99600,669.032,0.00000,7.6456
17.99700,669.078,0.00000,7.6455
17.99800,669.124,0.00000,7.6453
17.99900,669.170,0.00000,7.6452
18.00000,669.216,0.00000,7.6451
18.00100,669.262,0.00000,7.6451
18.00200,669.307,0.00000,7.6451
18.00300,669.353,0.00000,7.6451
18.00400,669.399,0.00000,7.6450
18.00500,669.445,0.00000,7.6450
18.00600,669.491,0.00000,7.6450
18.00700,669.537,0.00000,7.6450
18.00800,669.582,0.00000,7.6449
18.00900,669.628,0.00000,7.6449
18.01000,669.674,0.00000,7.6449
18.01100,669.720,0.00000,7.6448
18.01200,669.766,0.00000,7.6448
18.01300,669.812,0.00000,7.6448
18.01400,669.858,0.00000,7.6448
18.01500,669.903,0.00000,7.6447
18.01600,669.949,0.00000,7.6447
18.01700,669.995,0.00000,7.6446
18.01800,670.041,0.00000,7.6445
18.01900,670.087,0.00000,7.6444
18.02000,670.133,0.00000,7.6444
18.02100,670.178,0.00000,7.6443
18.02200,670.224,0.00000,7.6443
18.02300,670.270,0.00000,7.6442
18.02400,670.316,0.00000,7.6441
18.02500,670.362,0.00000,7.6441
18.02600,670.408,0.00000,7.6440
18.02700,670.453,0.00000,7.6439
18.02800,670.499,0.00000,7.6438
18.02900,670.545,0.00000,7.6437
18.03000,670.591,0.00000,7.6436
18.03100,670.637,0.00000,7.6435
18.03200,670.683,0.00000,7.6434
18.03300,670.729,0.00000,7.6433
18.03400,670.774,0.00000,7.6433
18.03500,670.820,0.00000,7.6432
18.03600,670.866,0.00000,7.6431
18.03700,670.912,0.00000,7.6430
18.03800,670.958,0.00000,7.6429
18.03900,671.004,0.00000,7.6428
18.04000,671.049,0.00000,7.6427
18.04100,671.095,0.00000,7.6426
18.04200,671.141,0.00000,7.6424
18.04300,671.187,0.00000,7.6424
18.04400,671.233,0.00000,7.6423
18.04500,671.279,0.00000,7.6422
18.04600,671.325,0.00000,7.6421
18.04700,671.370,0.00000,7.6420
18.04800,671.416,0.00000,7.6419
18.04900,671.462,0.00000,7.6418
18.05000,671.508,0.00000,7.6417
18.05100,671.554,0.00000,7.6416
18.05200,671.600,0.00000,7.6415
18.05300,671.645,0.00000,7.6414
18.05400,671.691,0.00000,7.6413
18.05500,671.737,0.00000,7.6412
18.05600,671.783,0.00000,7.6411
18.05700,671.829,0.00000,7.6411
18.05800,671.875,0.00000,7.6410
18.05900,671.921,0.00000,7.6409
18.06000,671.966,0.00000,7.6407
18.06100,672.012,0.00000,7.6406
18.06200,672.058,0.00000,7.6405
18.06300,672.104,0.00000,7.6404
18.06400,672.150,0.00000,7.6403
18.06500,672.196,0.00000,7.6402
18.06600,672.241,0.00000,7.6401
18.06700,672.287,0.00000,7.6400
18.06800,672.333,0.00000,7.6400
18.06900,672.379,0.00000,7.6399
18.07000,672.425,0.00000,7.6398
18.07100,672.471,0.00000,7.6396
18.07200,672.516,0.00000,7.6395
18.07300,672.562,0.00000,7.6394
18.07400,672.608,0.00000,7.6393
18.07500,672.654,0.00000,7.6392
18.07600,672.700,0.00000,7.6391
18.07700,672.746,0.00000,7.6391
18.07800,672.792,0.00000,7.6390
18.07900,672.837,0.00000,7.6389
18.08000,672.883,0.00000,7.6388
18.08100,672.929,0.00000,7.6387
18.08200,672.975,0.00000,7.6386
18.08300,673.021,0.00000,7.6385
18.08400,673.067,0.00000,7.6384
18.08500,673.112,0.00000,7.6383
18.08600,673.158,0.00000,7.6382
18.08700,673.204,0.00000,7.6381
18.08800,673.250,0.00000,7.6380
18.08900,673.296,0.00000,7.6379
18.09000,673.342,0.00000,7.6378
18.09100,673.388,0.00000,7.6377
18.09200,673.433,0.00000,7.6376
18.09300,673.479,0.00000,7.6375
18.09400,673.525,0.00000,7.6374
